baseline,split,sample_idx,source_time,target_time,target_var,n_land_pixels,mae,rmse,mean_signed_error
climatology,test,8,2024-07-16T08:00:00,2024-07-16T14:00:00,stl1,351848,3.208212e+00,4.191875e+00,-9.533451e-01
climatology,test,8,2024-07-16T08:00:00,2024-07-16T14:00:00,sd,351848,2.403678e-03,1.348224e-02,2.015410e-03
climatology,test,9,2024-07-16T09:00:00,2024-07-16T15:00:00,swvl1,351848,3.412046e-02,5.594347e-02,7.380485e-03
climatology,test,9,2024-07-16T09:00:00,2024-07-16T15:00:00,stl1,351848,3.190344e+00,4.186520e+00,-1.010807e+00
climatology,test,9,2024-07-16T09:00:00,2024-07-16T15:00:00,sd,351848,2.397435e-03,1.344960e-02,2.010377e-03
climatology,test,10,2024-07-16T10:00:00,2024-07-16T16:00:00,swvl1,351848,3.417045e-02,5.602235e-02,7.424388e-03
climatology,test,10,2024-07-16T10:00:00,2024-07-16T16:00:00,stl1,351848,3.202847e+00,4.206721e+00,-1.026652e+00
climatology,test,10,2024-07-16T10:00:00,2024-07-16T16:00:00,sd,351848,2.390359e-03,1.341472e-02,2.004687e-03
climatology,test,11,2024-07-16T11:00:00,2024-07-16T17:00:00,swvl1,351848,3.420944e-02,5.608708e-02,7.474572e-03
climatology,test,11,2024-07-16T11:00:00,2024-07-16T17:00:00,stl1,351848,3.137628e+00,4.141255e+00,-1.039568e+00
climatology,test,11,2024-07-16T11:00:00,2024-07-16T17:00:00,sd,351848,2.382355e-03,1.337701e-02,1.998282e-03
climatology,test,12,2024-07-16T12:00:00,2024-07-16T18:00:00,swvl1,351848,3.424658e-02,5.614362e-02,7.536108e-03
climatology,test,12,2024-07-16T12:00:00,2024-07-16T18:00:00,stl1,351848,3.125301e+00,4.147959e+00,-1.081315e+00
climatology,test,12,2024-07-16T12:00:00,2024-07-16T18:00:00,sd,351848,2.374079e-03,1.333814e-02,1.991706e-03
climatology,test,13,2024-07-16T13:00:00,2024-07-16T19:00:00,swvl1,351848,3.430467e-02,5.621605e-02,7.593436e-03
climatology,test,13,2024-07-16T13:00:00,2024-07-16T19:00:00,stl1,351848,3.115300e+00,4.165274e+00,-1.103522e+00
climatology,test,13,2024-07-16T13:00:00,2024-07-16T19:00:00,sd,351848,2.365320e-03,1.329881e-02,1.984607e-03
climatology,test,14,2024-07-16T14:00:00,2024-07-16T20:00:00,swvl1,351848,3.437721e-02,5.631363e-02,7.623589e-03
climatology,test,14,2024-07-16T14:00:00,2024-07-16T20:00:00,stl1,351848,3.079161e+00,4.125063e+00,-1.142759e+00
climatology,test,14,2024-07-16T14:00:00,2024-07-16T20:00:00,sd,351848,2.356407e-03,1.325965e-02,1.977033e-03
climatology,test,15,2024-07-16T15:00:00,2024-07-16T21:00:00,swvl1,351848,3.443089e-02,5.638099e-02,7.630529e-03
climatology,test,15,2024-07-16T15:00:00,2024-07-16T21:00:00,stl1,351848,3.060681e+00,4.110370e+00,-1.159767e+00
climatology,test,15,2024-07-16T15:00:00,2024-07-16T21:00:00,sd,351848,2.347793e-03,1.322313e-02,1.969350e-03
climatology,test,16,2024-07-16T16:00:00,2024-07-16T22:00:00,swvl1,351848,3.416006e-02,5.588770e-02,7.706057e-03
climatology,test,16,2024-07-16T16:00:00,2024-07-16T22:00:00,stl1,351848,2.979161e+00,4.011730e+00,-1.088711e+00
climatology,test,16,2024-07-16T16:00:00,2024-07-16T22:00:00,sd,351848,2.341345e-03,1.320055e-02,1.963910e-03
climatology,test,17,2024-07-16T17:00:00,2024-07-16T23:00:00,swvl1,351848,3.415144e-02,5.588124e-02,7.734286e-03
climatology,test,17,2024-07-16T17:00:00,2024-07-16T23:00:00,stl1,351848,2.984728e+00,4.011415e+00,-1.087695e+00
climatology,test,17,2024-07-16T17:00:00,2024-07-16T23:00:00,sd,351848,2.334380e-03,1.317340e-02,1.957899e-03
climatology,test,18,2024-07-16T18:00:00,2024-07-17T00:00:00,swvl1,351848,3.438619e-02,5.630719e-02,7.790372e-03
climatology,test,18,2024-07-16T18:00:00,2024-07-17T00:00:00,stl1,351848,3.041076e+00,4.068368e+00,-1.082505e+00
climatology,test,18,2024-07-16T18:00:00,2024-07-17T00:00:00,sd,351848,2.383448e-03,1.347133e-02,2.001978e-03
climatology,test,19,2024-07-16T19:00:00,2024-07-17T01:00:00,swvl1,351848,3.435981e-02,5.627782e-02,7.812401e-03
climatology,test,19,2024-07-16T19:00:00,2024-07-17T01:00:00,stl1,351848,3.045757e+00,4.054897e+00,-1.031308e+00
climatology,test,19,2024-07-16T19:00:00,2024-07-17T01:00:00,sd,351848,2.376298e-03,1.344712e-02,1.995770e-03
climatology,test,20,2024-07-16T20:00:00,2024-07-17T02:00:00,swvl1,351848,3.434186e-02,5.627915e-02,7.827583e-03
climatology,test,20,2024-07-16T20:00:00,2024-07-17T02:00:00,stl1,351848,3.059908e+00,4.086286e+00,-1.001927e+00
climatology,test,20,2024-07-16T20:00:00,2024-07-17T02:00:00,sd,351848,2.369649e-03,1.342396e-02,1.990071e-03
climatology,test,21,2024-07-16T21:00:00,2024-07-17T03:00:00,swvl1,351848,3.431558e-02,5.626708e-02,7.839441e-03
climatology,test,21,2024-07-16T21:00:00,2024-07-17T03:00:00,stl1,351848,3.056038e+00,4.067648e+00,-9.736099e-01
climatology,test,21,2024-07-16T21:00:00,2024-07-17T03:00:00,sd,351848,2.362134e-03,1.339709e-02,1.983452e-03
climatology,test,22,2024-07-16T22:00:00,2024-07-17T04:00:00,swvl1,351848,3.427844e-02,5.624379e-02,7.849756e-03
climatology,test,22,2024-07-16T22:00:00,2024-07-17T04:00:00,stl1,351848,3.053404e+00,4.042779e+00,-9.196002e-01
climatology,test,22,2024-07-16T22:00:00,2024-07-17T04:00:00,sd,351848,2.354065e-03,1.336802e-02,1.976280e-03
climatology,test,23,2024-07-16T23:00:00,2024-07-17T05:00:00,swvl1,351848,3.424644e-02,5.622446e-02,7.856598e-03
climatology,test,23,2024-07-16T23:00:00,2024-07-17T05:00:00,stl1,351848,3.116757e+00,4.106287e+00,-9.065443e-01
climatology,test,23,2024-07-16T23:00:00,2024-07-17T05:00:00,sd,351848,2.345142e-03,1.333578e-02,1.968239e-03
climatology,test,24,2024-07-17T00:00:00,2024-07-17T06:00:00,swvl1,351848,3.419978e-02,5.619424e-02,7.889587e-03
climatology,test,24,2024-07-17T00:00:00,2024-07-17T06:00:00,stl1,351848,3.124248e+00,4.114828e+00,-8.565731e-01
climatology,test,24,2024-07-17T00:00:00,2024-07-17T06:00:00,sd,351848,2.335107e-03,1.329865e-02,1.959057e-03
climatology,test,25,2024-07-17T01:00:00,2024-07-17T07:00:00,swvl1,351848,3.416266e-02,5.618863e-02,7.923984e-03
climatology,test,25,2024-07-17T01:00:00,2024-07-17T07:00:00,stl1,351848,3.116016e+00,4.106428e+00,-8.265838e-01
climatology,test,25,2024-07-17T01:00:00,2024-07-17T07:00:00,sd,351848,2.324718e-03,1.325852e-02,1.949431e-03
climatology,test,26,2024-07-17T02:00:00,2024-07-17T08:00:00,swvl1,351848,3.412690e-02,5.617091e-02,7.968049e-03
climatology,test,26,2024-07-17T02:00:00,2024-07-17T08:00:00,stl1,351848,3.121183e+00,4.122644e+00,-8.756192e-01
climatology,test,26,2024-07-17T02:00:00,2024-07-17T08:00:00,sd,351848,2.314758e-03,1.321851e-02,1.940169e-03
climatology,test,27,2024-07-17T03:00:00,2024-07-17T09:00:00,swvl1,351848,3.409004e-02,5.616220e-02,7.994538e-03
climatology,test,27,2024-07-17T03:00:00,2024-07-17T09:00:00,stl1,351848,3.154019e+00,4.173572e+00,-8.790959e-01
climatology,test,27,2024-07-17T03:00:00,2024-07-17T09:00:00,sd,351848,2.305534e-03,1.317924e-02,1.931600e-03
climatology,test,28,2024-07-17T04:00:00,2024-07-17T10:00:00,swvl1,351848,3.393668e-02,5.572996e-02,7.952170e-03
climatology,test,28,2024-07-17T04:00:00,2024-07-17T10:00:00,stl1,351848,3.148674e+00,4.159232e+00,-9.053371e-01
climatology,test,28,2024-07-17T04:00:00,2024-07-17T10:00:00,sd,351848,2.301860e-03,1.316657e-02,1.922857e-03
climatology,test,29,2024-07-17T05:00:00,2024-07-17T11:00:00,swvl1,351848,3.388643e-02,5.568467e-02,7.963628e-03
climatology,test,29,2024-07-17T05:00:00,2024-07-17T11:00:00,stl1,351848,3.152552e+00,4.143046e+00,-8.908377e-01
climatology,test,29,2024-07-17T05:00:00,2024-07-17T11:00:00,sd,351848,2.296515e-03,1.313770e-02,1.915226e-03
climatology,test,30,2024-07-17T06:00:00,2024-07-17T12:00:00,swvl1,351848,3.399708e-02,5.591460e-02,8.064957e-03
climatology,test,30,2024-07-17T06:00:00,2024-07-17T12:00:00,stl1,351848,3.187131e+00,4.187937e+00,-9.388174e-01
climatology,test,30,2024-07-17T06:00:00,2024-07-17T12:00:00,sd,351848,2.414459e-03,1.354144e-02,2.027860e-03
climatology,test,31,2024-07-17T07:00:00,2024-07-17T13:00:00,swvl1,351848,3.399978e-02,5.597781e-02,8.026383e-03
climatology,test,31,2024-07-17T07:00:00,2024-07-17T13:00:00,stl1,351848,3.181510e+00,4.179479e+00,-9.534327e-01
climatology,test,31,2024-07-17T07:00:00,2024-07-17T13:00:00,sd,351848,2.410161e-03,1.351634e-02,2.022336e-03
climatology,test,32,2024-07-17T08:00:00,2024-07-17T14:00:00,swvl1,351848,3.400971e-02,5.605341e-02,8.001442e-03
climatology,test,32,2024-07-17T08:00:00,2024-07-17T14:00:00,stl1,351848,3.184187e+00,4.190739e+00,-1.012467e+00
climatology,test,32,2024-07-17T08:00:00,2024-07-17T14:00:00,sd,351848,2.405571e-03,1.349082e-02,2.016636e-03
climatology,test,33,2024-07-17T09:00:00,2024-07-17T15:00:00,swvl1,351848,3.401841e-02,5.613290e-02,7.991344e-03
climatology,test,33,2024-07-17T09:00:00,2024-07-17T15:00:00,stl1,351848,3.169260e+00,4.181064e+00,-1.074101e+00
climatology,test,33,2024-07-17T09:00:00,2024-07-17T15:00:00,sd,351848,2.399969e-03,1.346223e-02,2.010634e-03
climatology,test,34,2024-07-17T10:00:00,2024-07-17T16:00:00,swvl1,351848,3.403882e-02,5.623240e-02,7.986450e-03
climatology,test,34,2024-07-17T10:00:00,2024-07-17T16:00:00,stl1,351848,3.174960e+00,4.207850e+00,-1.103603e+00
climatology,test,34,2024-07-17T10:00:00,2024-07-17T16:00:00,sd,351848,2.393793e-03,1.343291e-02,2.003621e-03
climatology,test,35,2024-07-17T11:00:00,2024-07-17T17:00:00,swvl1,351848,3.405123e-02,5.629701e-02,7.994938e-03
climatology,test,35,2024-07-17T11:00:00,2024-07-17T17:00:00,stl1,351848,3.145284e+00,4.181178e+00,-1.148172e+00
climatology,test,35,2024-07-17T11:00:00,2024-07-17T17:00:00,sd,351848,2.386700e-03,1.340092e-02,1.995844e-03
climatology,test,36,2024-07-17T12:00:00,2024-07-17T18:00:00,swvl1,351848,3.404611e-02,5.630090e-02,8.025818e-03
climatology,test,36,2024-07-17T12:00:00,2024-07-17T18:00:00,stl1,351848,3.133493e+00,4.200874e+00,-1.171638e+00
climatology,test,36,2024-07-17T12:00:00,2024-07-17T18:00:00,sd,351848,2.379326e-03,1.336804e-02,1.987812e-03
climatology,test,37,2024-07-17T13:00:00,2024-07-17T19:00:00,swvl1,351848,3.403676e-02,5.627826e-02,8.050931e-03
climatology,test,37,2024-07-17T13:00:00,2024-07-17T19:00:00,stl1,351848,3.137994e+00,4.229321e+00,-1.206474e+00
climatology,test,37,2024-07-17T13:00:00,2024-07-17T19:00:00,sd,351848,2.371442e-03,1.333424e-02,1.979392e-03
climatology,test,38,2024-07-17T14:00:00,2024-07-17T20:00:00,swvl1,351848,3.403716e-02,5.628311e-02,8.048058e-03
climatology,test,38,2024-07-17T14:00:00,2024-07-17T20:00:00,stl1,351848,3.099757e+00,4.197886e+00,-1.213742e+00
climatology,test,38,2024-07-17T14:00:00,2024-07-17T20:00:00,sd,351848,2.363196e-03,1.329923e-02,1.970796e-03
climatology,test,39,2024-07-17T15:00:00,2024-07-17T21:00:00,swvl1,351848,3.403274e-02,5.627193e-02,8.013918e-03
climatology,test,39,2024-07-17T15:00:00,2024-07-17T21:00:00,stl1,351848,3.080259e+00,4.197602e+00,-1.237257e+00
climatology,test,39,2024-07-17T15:00:00,2024-07-17T21:00:00,sd,351848,2.355034e-03,1.326563e-02,1.962399e-03
climatology,test,40,2024-07-17T16:00:00,2024-07-17T22:00:00,swvl1,351848,3.387485e-02,5.581921e-02,8.031392e-03
climatology,test,40,2024-07-17T16:00:00,2024-07-17T22:00:00,stl1,351848,2.979902e+00,4.097347e+00,-1.171682e+00
climatology,test,40,2024-07-17T16:00:00,2024-07-17T22:00:00,sd,351848,2.349218e-03,1.324747e-02,1.956535e-03
climatology,test,41,2024-07-17T17:00:00,2024-07-17T23:00:00,swvl1,351848,3.384891e-02,5.575546e-02,8.006700e-03
climatology,test,41,2024-07-17T17:00:00,2024-07-17T23:00:00,stl1,351848,2.956603e+00,4.071034e+00,-1.161622e+00
climatology,test,41,2024-07-17T17:00:00,2024-07-17T23:00:00,sd,351848,2.342731e-03,1.322338e-02,1.949824e-03
climatology,test,42,2024-07-17T18:00:00,2024-07-18T00:00:00,swvl1,351848,3.406456e-02,5.614707e-02,8.007936e-03
climatology,test,42,2024-07-17T18:00:00,2024-07-18T00:00:00,stl1,351848,3.010982e+00,4.129205e+00,-1.157115e+00
climatology,test,42,2024-07-17T18:00:00,2024-07-18T00:00:00,sd,351848,2.393993e-03,1.353182e-02,1.995048e-03
climatology,test,43,2024-07-17T19:00:00,2024-07-18T01:00:00,swvl1,351848,3.403089e-02,5.609818e-02,7.979352e-03
climatology,test,43,2024-07-17T19:00:00,2024-07-18T01:00:00,stl1,351848,2.986201e+00,4.080792e+00,-1.117447e+00
climatology,test,43,2024-07-17T19:00:00,2024-07-18T01:00:00,sd,351848,2.387275e-03,1.351067e-02,1.988199e-03
climatology,test,44,2024-07-17T20:00:00,2024-07-18T02:00:00,swvl1,351848,3.399762e-02,5.604799e-02,7.952454e-03
climatology,test,44,2024-07-17T20:00:00,2024-07-18T02:00:00,stl1,351848,2.985078e+00,4.075007e+00,-1.080853e+00
climatology,test,44,2024-07-17T20:00:00,2024-07-18T02:00:00,sd,351848,2.381045e-03,1.349071e-02,1.981808e-03
climatology,test,45,2024-07-17T21:00:00,2024-07-18T03:00:00,swvl1,351848,3.396314e-02,5.600174e-02,7.936229e-03
climatology,test,45,2024-07-17T21:00:00,2024-07-18T03:00:00,stl1,351848,2.960956e+00,4.036023e+00,-1.044778e+00
climatology,test,45,2024-07-17T21:00:00,2024-07-18T03:00:00,sd,351848,2.373992e-03,1.346723e-02,1.974509e-03
climatology,test,46,2024-07-17T22:00:00,2024-07-18T04:00:00,swvl1,351848,3.392824e-02,5.596359e-02,7.928123e-03
climatology,test,46,2024-07-17T22:00:00,2024-07-18T04:00:00,stl1,351848,2.962528e+00,3.998860e+00,-9.742696e-01
climatology,test,46,2024-07-17T22:00:00,2024-07-18T04:00:00,sd,351848,2.366410e-03,1.344128e-02,1.966672e-03
climatology,test,47,2024-07-17T23:00:00,2024-07-18T05:00:00,swvl1,351848,3.388821e-02,5.591529e-02,7.937439e-03
climatology,test,47,2024-07-17T23:00:00,2024-07-18T05:00:00,stl1,351848,3.009271e+00,4.009847e+00,-9.479829e-01
climatology,test,47,2024-07-17T23:00:00,2024-07-18T05:00:00,sd,351848,2.357987e-03,1.341213e-02,1.958004e-03
climatology,test,48,2024-07-18T00:00:00,2024-07-18T06:00:00,swvl1,351848,3.384547e-02,5.587177e-02,7.957466e-03
climatology,test,48,2024-07-18T00:00:00,2024-07-18T06:00:00,stl1,351848,3.026024e+00,4.016136e+00,-8.999097e-01
climatology,test,48,2024-07-18T00:00:00,2024-07-18T06:00:00,sd,351848,2.348443e-03,1.337800e-02,1.948333e-03
climatology,test,49,2024-07-18T01:00:00,2024-07-18T07:00:00,swvl1,351848,3.379759e-02,5.581430e-02,7.969550e-03
climatology,test,49,2024-07-18T01:00:00,2024-07-18T07:00:00,stl1,351848,3.019535e+00,3.998193e+00,-8.559961e-01
climatology,test,49,2024-07-18T01:00:00,2024-07-18T07:00:00,sd,351848,2.338568e-03,1.334090e-02,1.938325e-03
climatology,test,50,2024-07-18T02:00:00,2024-07-18T08:00:00,swvl1,351848,3.373476e-02,5.573577e-02,7.957972e-03
climatology,test,50,2024-07-18T02:00:00,2024-07-18T08:00:00,stl1,351848,3.031700e+00,4.019286e+00,-9.068631e-01
climatology,test,50,2024-07-18T02:00:00,2024-07-18T08:00:00,sd,351848,2.329047e-03,1.330342e-02,1.928757e-03
climatology,test,51,2024-07-18T03:00:00,2024-07-18T09:00:00,swvl1,351848,3.369071e-02,5.567722e-02,7.928919e-03
climatology,test,51,2024-07-18T03:00:00,2024-07-18T09:00:00,stl1,351848,3.064381e+00,4.058916e+00,-9.087925e-01
climatology,test,51,2024-07-18T03:00:00,2024-07-18T09:00:00,sd,351848,2.320209e-03,1.326642e-02,1.919904e-03
climatology,test,52,2024-07-18T04:00:00,2024-07-18T10:00:00,swvl1,351848,3.354284e-02,5.535414e-02,7.848086e-03
climatology,test,52,2024-07-18T04:00:00,2024-07-18T10:00:00,stl1,351848,3.065086e+00,4.047962e+00,-9.207286e-01
climatology,test,52,2024-07-18T04:00:00,2024-07-18T10:00:00,sd,351848,2.314786e-03,1.324989e-02,1.913287e-03
climatology,test,53,2024-07-18T05:00:00,2024-07-18T11:00:00,swvl1,351848,3.350567e-02,5.528540e-02,7.796573e-03
climatology,test,53,2024-07-18T05:00:00,2024-07-18T11:00:00,stl1,351848,3.078083e+00,4.040563e+00,-9.071400e-01
climatology,test,53,2024-07-18T05:00:00,2024-07-18T11:00:00,sd,351848,2.308109e-03,1.321921e-02,1.907583e-03
climatology,test,54,2024-07-18T06:00:00,2024-07-18T12:00:00,swvl1,351848,3.359734e-02,5.543425e-02,7.882635e-03
climatology,test,54,2024-07-18T06:00:00,2024-07-18T12:00:00,stl1,351848,3.117322e+00,4.084250e+00,-9.504870e-01
climatology,test,54,2024-07-18T06:00:00,2024-07-18T12:00:00,sd,351848,2.424984e-03,1.361934e-02,2.021544e-03
climatology,test,55,2024-07-18T07:00:00,2024-07-18T13:00:00,swvl1,351848,3.355993e-02,5.537759e-02,7.876168e-03
climatology,test,55,2024-07-18T07:00:00,2024-07-18T13:00:00,stl1,351848,3.090559e+00,4.050959e+00,-9.630970e-01
climatology,test,55,2024-07-18T07:00:00,2024-07-18T13:00:00,sd,351848,2.419984e-03,1.359278e-02,2.017099e-03
climatology,test,56,2024-07-18T08:00:00,2024-07-18T14:00:00,swvl1,351848,3.352927e-02,5.532396e-02,7.901801e-03
climatology,test,56,2024-07-18T08:00:00,2024-07-18T14:00:00,stl1,351848,3.083021e+00,4.058039e+00,-1.051956e+00
climatology,test,56,2024-07-18T08:00:00,2024-07-18T14:00:00,sd,351848,2.414820e-03,1.356519e-02,2.012333e-03
climatology,test,57,2024-07-18T09:00:00,2024-07-18T15:00:00,swvl1,351848,3.351361e-02,5.530619e-02,7.938635e-03
climatology,test,57,2024-07-18T09:00:00,2024-07-18T15:00:00,stl1,351848,3.068644e+00,4.052827e+00,-1.098145e+00
climatology,test,57,2024-07-18T09:00:00,2024-07-18T15:00:00,sd,351848,2.408918e-03,1.353448e-02,2.006728e-03
climatology,test,58,2024-07-18T10:00:00,2024-07-18T16:00:00,swvl1,351848,3.351919e-02,5.534343e-02,7.966031e-03
climatology,test,58,2024-07-18T10:00:00,2024-07-18T16:00:00,stl1,351848,3.065237e+00,4.069931e+00,-1.154217e+00
climatology,test,58,2024-07-18T10:00:00,2024-07-18T16:00:00,sd,351848,2.402192e-03,1.350167e-02,2.000297e-03
climatology,test,59,2024-07-18T11:00:00,2024-07-18T17:00:00,swvl1,351848,3.352998e-02,5.538196e-02,8.017184e-03
climatology,test,59,2024-07-18T11:00:00,2024-07-18T17:00:00,stl1,351848,3.063640e+00,4.098759e+00,-1.211027e+00
climatology,test,59,2024-07-18T11:00:00,2024-07-18T17:00:00,sd,351848,2.394566e-03,1.346608e-02,1.992975e-03
climatology,test,60,2024-07-18T12:00:00,2024-07-18T18:00:00,swvl1,351848,3.354299e-02,5.542639e-02,8.074480e-03
climatology,test,60,2024-07-18T12:00:00,2024-07-18T18:00:00,stl1,351848,3.079767e+00,4.146393e+00,-1.250481e+00
climatology,test,60,2024-07-18T12:00:00,2024-07-18T18:00:00,sd,351848,2.386782e-03,1.342978e-02,1.985424e-03
climatology,test,61,2024-07-18T13:00:00,2024-07-18T19:00:00,swvl1,351848,3.358381e-02,5.550650e-02,8.130846e-03
climatology,test,61,2024-07-18T13:00:00,2024-07-18T19:00:00,stl1,351848,3.077137e+00,4.173551e+00,-1.288944e+00
climatology,test,61,2024-07-18T13:00:00,2024-07-18T19:00:00,sd,351848,2.378609e-03,1.339350e-02,1.977413e-03
climatology,test,62,2024-07-18T14:00:00,2024-07-18T20:00:00,swvl1,351848,3.361602e-02,5.557663e-02,8.190342e-03
climatology,test,62,2024-07-18T14:00:00,2024-07-18T20:00:00,stl1,351848,3.056433e+00,4.164313e+00,-1.302574e+00
climatology,test,62,2024-07-18T14:00:00,2024-07-18T20:00:00,sd,351848,2.370199e-03,1.335691e-02,1.969173e-03
climatology,test,63,2024-07-18T15:00:00,2024-07-18T21:00:00,swvl1,351848,3.363586e-02,5.561253e-02,8.236125e-03
climatology,test,63,2024-07-18T15:00:00,2024-07-18T21:00:00,stl1,351848,3.073439e+00,4.194826e+00,-1.315755e+00
climatology,test,63,2024-07-18T15:00:00,2024-07-18T21:00:00,sd,351848,2.361892e-03,1.332195e-02,1.961104e-03
climatology,test,64,2024-07-18T16:00:00,2024-07-18T22:00:00,swvl1,351848,3.346453e-02,5.523580e-02,8.352056e-03
climatology,test,64,2024-07-18T16:00:00,2024-07-18T22:00:00,stl1,351848,2.969013e+00,4.081448e+00,-1.209078e+00
climatology,test,64,2024-07-18T16:00:00,2024-07-18T22:00:00,sd,351848,2.355493e-03,1.329964e-02,1.955303e-03
climatology,test,65,2024-07-18T17:00:00,2024-07-18T23:00:00,swvl1,351848,3.345014e-02,5.522023e-02,8.378662e-03
climatology,test,65,2024-07-18T17:00:00,2024-07-18T23:00:00,stl1,351848,2.945977e+00,4.058775e+00,-1.217642e+00
climatology,test,65,2024-07-18T17:00:00,2024-07-18T23:00:00,sd,351848,2.348769e-03,1.327377e-02,1.949012e-03
climatology,test,66,2024-07-18T18:00:00,2024-07-19T00:00:00,swvl1,351848,3.366877e-02,5.563769e-02,8.400634e-03
climatology,test,66,2024-07-18T18:00:00,2024-07-19T00:00:00,stl1,351848,2.969815e+00,4.091819e+00,-1.218479e+00
climatology,test,66,2024-07-18T18:00:00,2024-07-19T00:00:00,sd,351848,2.399180e-03,1.357564e-02,1.993990e-03
climatology,test,67,2024-07-18T19:00:00,2024-07-19T01:00:00,swvl1,351848,3.365158e-02,5.561598e-02,8.398913e-03
climatology,test,67,2024-07-18T19:00:00,2024-07-19T01:00:00,stl1,351848,2.933437e+00,4.033352e+00,-1.187754e+00
climatology,test,67,2024-07-18T19:00:00,2024-07-19T01:00:00,sd,351848,2.392195e-03,1.355241e-02,1.987468e-03
climatology,test,68,2024-07-18T20:00:00,2024-07-19T02:00:00,swvl1,351848,3.363576e-02,5.559554e-02,8.402562e-03
climatology,test,68,2024-07-18T20:00:00,2024-07-19T02:00:00,stl1,351848,2.878917e+00,3.954904e+00,-1.126509e+00
climatology,test,68,2024-07-18T20:00:00,2024-07-19T02:00:00,sd,351848,2.385694e-03,1.353009e-02,1.981421e-03
climatology,test,69,2024-07-18T21:00:00,2024-07-19T03:00:00,swvl1,351848,3.363119e-02,5.557861e-02,8.406669e-03
climatology,test,69,2024-07-18T21:00:00,2024-07-19T03:00:00,stl1,351848,2.831626e+00,3.879992e+00,-1.095300e+00
climatology,test,69,2024-07-18T21:00:00,2024-07-19T03:00:00,sd,351848,2.378297e-03,1.350398e-02,1.974466e-03
climatology,test,70,2024-07-18T22:00:00,2024-07-19T04:00:00,swvl1,351848,3.363034e-02,5.557733e-02,8.409698e-03
climatology,test,70,2024-07-18T22:00:00,2024-07-19T04:00:00,stl1,351848,2.831578e+00,3.830280e+00,-1.027687e+00
climatology,test,70,2024-07-18T22:00:00,2024-07-19T04:00:00,sd,351848,2.370312e-03,1.347544e-02,1.966956e-03
climatology,test,71,2024-07-18T23:00:00,2024-07-19T05:00:00,swvl1,351848,3.362148e-02,5.557087e-02,8.411115e-03
climatology,test,71,2024-07-18T23:00:00,2024-07-19T05:00:00,stl1,351848,2.860600e+00,3.847786e+00,-1.000944e+00
climatology,test,71,2024-07-18T23:00:00,2024-07-19T05:00:00,sd,351848,2.361493e-03,1.344383e-02,1.958625e-03
climatology,test,72,2024-07-19T00:00:00,2024-07-19T06:00:00,swvl1,351848,3.360534e-02,5.554905e-02,8.406720e-03
climatology,test,72,2024-07-19T00:00:00,2024-07-19T06:00:00,stl1,351848,2.863602e+00,3.831853e+00,-9.284721e-01
climatology,test,72,2024-07-19T00:00:00,2024-07-19T06:00:00,sd,351848,2.351615e-03,1.340763e-02,1.949163e-03
climatology,test,73,2024-07-19T01:00:00,2024-07-19T07:00:00,swvl1,351848,3.356945e-02,5.549167e-02,8.387653e-03
climatology,test,73,2024-07-19T01:00:00,2024-07-19T07:00:00,stl1,351848,2.852104e+00,3.816881e+00,-8.852228e-01
climatology,test,73,2024-07-19T01:00:00,2024-07-19T07:00:00,sd,351848,2.341352e-03,1.336834e-02,1.939318e-03
climatology,test,74,2024-07-19T02:00:00,2024-07-19T08:00:00,swvl1,351848,3.353909e-02,5.544124e-02,8.347339e-03
climatology,test,74,2024-07-19T02:00:00,2024-07-19T08:00:00,stl1,351848,2.890133e+00,3.869296e+00,-9.081318e-01
climatology,test,74,2024-07-19T02:00:00,2024-07-19T08:00:00,sd,351848,2.331477e-03,1.332897e-02,1.929953e-03
climatology,test,75,2024-07-19T03:00:00,2024-07-19T09:00:00,swvl1,351848,3.351077e-02,5.538958e-02,8.300728e-03
climatology,test,75,2024-07-19T03:00:00,2024-07-19T09:00:00,stl1,351848,2.904583e+00,3.879245e+00,-8.966973e-01
climatology,test,75,2024-07-19T03:00:00,2024-07-19T09:00:00,sd,351848,2.322322e-03,1.329018e-02,1.921351e-03
climatology,test,76,2024-07-19T04:00:00,2024-07-19T10:00:00,swvl1,351848,3.325358e-02,5.486552e-02,8.258012e-03
climatology,test,76,2024-07-19T04:00:00,2024-07-19T10:00:00,stl1,351848,2.958360e+00,3.912921e+00,-8.839353e-01
climatology,test,76,2024-07-19T04:00:00,2024-07-19T10:00:00,sd,351848,2.317547e-03,1.327527e-02,1.912696e-03
climatology,test,77,2024-07-19T05:00:00,2024-07-19T11:00:00,swvl1,351848,3.320395e-02,5.478913e-02,8.254313e-03
climatology,test,77,2024-07-19T05:00:00,2024-07-19T11:00:00,stl1,351848,2.970070e+00,3.906756e+00,-8.946063e-01
climatology,test,77,2024-07-19T05:00:00,2024-07-19T11:00:00,sd,351848,2.311383e-03,1.324467e-02,1.906388e-03
climatology,test,78,2024-07-19T06:00:00,2024-07-19T12:00:00,swvl1,351848,3.333538e-02,5.503571e-02,8.373934e-03
climatology,test,78,2024-07-19T06:00:00,2024-07-19T12:00:00,stl1,351848,3.015350e+00,3.956436e+00,-9.431637e-01
climatology,test,78,2024-07-19T06:00:00,2024-07-19T12:00:00,sd,351848,2.428459e-03,1.364401e-02,2.020034e-03
climatology,test,79,2024-07-19T07:00:00,2024-07-19T13:00:00,swvl1,351848,3.333025e-02,5.504001e-02,8.370774e-03
